player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Gunner Olszewski,WR,PIT,NA,0.8,0.8,11.1,NA,NA,0.1,0.3,1.8,NA,0,0.1,1.55,NA,15455,FleaFlicker,14555,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,12.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Virgil,WR,DEN,NA,0.8,0.8,10.2,NA,NA,0.1,0,0.5,NA,0,0,1.55,NA,17345,FleaFlicker,15996,KCSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,10.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denzel Mims,WR,NYJ,NA,0.8,0.8,13,NA,NA,0,0,0,NA,0,0,1.54,NA,15613,FleaFlicker,14846,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,13,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Sills,WR,NYG,NA,1,1,10.9,NA,NA,0.1,0,0.1,NA,0,0,1.52,NA,14915,FleaFlicker,14110,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,11,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trenton Irwin,WR,CIN,NA,0.9,0.9,11.9,NA,NA,0,0,0.8,NA,0,0,1.45,NA,14930,FleaFlicker,14551,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,0.9,0.9,9.8,NA,NA,0.1,0,0.1,NA,0,0,1.42,NA,17018,FleaFlicker,15786,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,9.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Green,WR,ARI,NA,0.9,0.9,10.2,NA,NA,0.1,0,0,NA,0,0,1.32,NA,7369,FleaFlicker,10261,NEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR103,0.1,10.2,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Proche,WR,BAL,NA,0.9,0.9,10.9,NA,NA,0,0,0,NA,0,0,1.27,NA,15634,FleaFlicker,14848,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR113,0,10.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,TB,NA,0.8,0.8,10.2,NA,NA,0,0,0.1,NA,0,0,1.21,NA,14849,FleaFlicker,14280,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,10.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRAnthony Schwartz,WR,CLE,NA,0.5,0.5,7.4,NA,NA,0,0.3,1.8,NA,0,0,1.14,NA,16298,FleaFlicker,15296,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,9.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,SF,NA,0.7,0.7,7.3,NA,NA,0.1,0,0.2,NA,0,0,1.11,NA,13934,FleaFlicker,13641,TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,7.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,0.7,0.7,8.6,NA,NA,0,0,0.1,NA,0,0,1.05,NA,16947,FleaFlicker,15761,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR88,0,8.7,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Reagor,WR,MIN,NA,0.6,0.6,6,NA,NA,0,0.2,0.8,NA,0,0,0.96,NA,15528,FleaFlicker,14839,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,6.9,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Bandy,WR,LAC,NA,0.6,0.6,7,NA,NA,0,0,0.1,NA,0,0,0.96,NA,16765,FleaFlicker,15671,MIASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0,7.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Board,WR,TEN,NA,0.5,0.5,7.2,NA,NA,0,0,0.4,NA,0,0,0.94,NA,13592,FleaFlicker,13878,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,7.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcus Johnson,WR,NYG,NA,0.3,0.3,5.9,NA,NA,0,0,0.8,NA,0,0,0.91,NA,12332,FleaFlicker,13387,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,6.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,7.3,100.32,NA,NA,0.74,0.51,2.77,NA,0.03,NA,14.84,NA,tyreek-hill,NumberFire,12801,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51,23.17,#21,20,1,18.52,9500,1.95,25.21,8800,2.86,18.52,37,0.5,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,6.85,93.39,NA,NA,0.57,0.49,2.75,NA,0.03,NA,13.16,NA,justin-jefferson,NumberFire,14836,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,20.9,#29,30,2,16.62,9300,1.79,20.06,9000,2.23,16.62,40,0.42,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.42,86.47,NA,NA,0.65,0.51,2.86,NA,0.03,NA,12.92,NA,ja-marr-chase,NumberFire,15281,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26,20.58,#25,32,3,16.1,8700,1.85,19.38,7900,2.45,16.1,29,0.56,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,NA,6.44,86.55,NA,NA,0.62,0,0,NA,0,NA,12.35,NA,davante-adams,NumberFire,11675,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,19.81,#16,35,4,15.58,9000,1.73,18.82,8900,2.11,15.58,33,0.47,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,6.22,87.67,NA,NA,0.6,0,0,NA,0,NA,12.29,NA,a-j-brown,NumberFire,14104,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85,19.73,#23,37,5,15.38,8400,1.83,18.55,8000,2.32,15.38,23,0.67,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,BUF,NA,NA,6.63,83.96,NA,NA,0.65,0,0,NA,0,NA,12.23,NA,stefon-diggs,NumberFire,12186,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82,19.64,#3,38,6,15.55,8500,1.83,18.91,8300,2.28,15.55,36,0.43,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.61,82.82,NA,NA,0.55,0.56,3.32,NA,0.04,NA,12.19,NA,amon-ra-st-brown,NumberFire,15287,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79,19.59,#14,39,7,15.46,8600,1.8,18.77,7800,2.41,15.46,27,0.57,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,5.64,74.07,NA,NA,0.58,0.99,5.66,NA,0.07,NA,11.89,NA,ceedee-lamb,NumberFire,14832,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59,19.19,#26,40,8,14.71,8200,1.79,17.53,7500,2.34,14.71,24,0.61,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,ARI,NA,NA,6.89,83.33,NA,NA,0.41,0,0,NA,0,NA,10.65,NA,deandre-hopkins-1,NumberFire,11232,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79,17.51,#2,49,9,14.12,8200,1.72,17.63,7900,2.23,14.12,25,0.56,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,NA,5.95,77.21,NA,NA,0.48,0,0,NA,0,NA,10.5,NA,tyler-lockett,NumberFire,12187,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,17.31,#10,50,10,13.5,7700,1.75,16.52,6500,2.54,13.5,24,0.56,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,SF,NA,NA,3.92,49.46,NA,NA,0.21,3.71,21.81,NA,0.29,NA,9.99,NA,deebo-samuel,NumberFire,14136,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36,16.62,#5,55,11,11.91,7100,1.68,13.97,6100,2.29,11.91,20,0.6,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,NA,5.35,78.3,NA,NA,0.37,0,0,NA,0,NA,9.95,NA,jerry-jeudy,NumberFire,14833,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34,16.56,#24,56,12,12.65,6500,1.95,15.37,5400,2.85,12.65,16,0.79,NA,NA,NA,NA,NA,NA
D.K. Metcalf,WR,SEA,NA,NA,6.14,69.19,NA,NA,0.5,0,0,NA,0,NA,9.81,NA,dk-metcalf,NumberFire,14102,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,16.37,#10,57,13,12.91,7900,1.63,16.03,7100,2.26,12.91,23,0.56,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,5.78,73.49,NA,NA,0.32,0.54,3.22,NA,0.02,NA,9.63,NA,garrett-wilson,NumberFire,15753,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13,16.13,#8,58,14,12.52,7200,1.74,15.46,5900,2.62,12.52,22,0.57,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,4.97,69.48,NA,NA,0.41,0,0,NA,0,NA,9.31,NA,jaylen-waddle,NumberFire,15284,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,15.7,#21,61,15,11.81,7700,1.53,14.35,7200,1.99,11.81,28,0.42,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,NA,5.2,69.91,NA,NA,0.37,0,0,NA,0,NA,9.22,NA,amari-cooper,NumberFire,12175,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,15.58,#12,62,16,11.79,7300,1.62,14.41,6200,2.32,11.79,24,0.49,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,NA,5.38,70.58,NA,NA,0.3,0.26,1.46,NA,0.01,NA,9.04,NA,christian-kirk,NumberFire,13633,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,15.33,#11,65,17,11.71,7600,1.54,14.43,6600,2.19,11.71,26,0.45,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,4.9,62.97,NA,NA,0.38,0,0,NA,0,NA,8.5,NA,devonta-smith,NumberFire,15282,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,14.6,#23,68,18,10.99,7000,1.57,13.47,6300,2.14,10.99,16,0.69,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,4.22,59.15,NA,NA,0.38,0,0,NA,0,NA,8.18,NA,tee-higgins,NumberFire,14835,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,14.17,#25,70,19,10.29,7800,1.32,12.42,7000,1.77,10.29,23,0.45,NA,NA,NA,NA,NA,NA
Gabriel Davis,WR,BUF,NA,NA,3.55,57.04,NA,NA,0.37,0,0,NA,0,NA,7.92,NA,gabriel-davis,NumberFire,14845,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02,13.82,#3,71,20,9.68,6200,1.56,11.47,5300,2.16,9.68,NA,NA,NA,NA,NA,NA,NA,NA
D.J. Moore,WR,CAR,NA,NA,4.58,58.86,NA,NA,0.31,0,0,NA,0,NA,7.77,NA,d-j-moore-1,NumberFire,13635,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,13.61,#27,72,21,10.04,6900,1.46,12.34,5500,2.24,10.04,15,0.67,NA,NA,NA,NA,NA,NA
Donovan Peoples-Jones,WR,CLE,NA,NA,3.92,62.15,NA,NA,0.23,0,0,NA,0,NA,7.54,NA,donovan-peoples-jones,NumberFire,14857,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,13.3,#12,76,22,9.5,6100,1.56,11.5,4900,2.35,9.5,15,0.63,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,NA,4.3,46.23,NA,NA,0.42,0,0,NA,0,NA,7.15,NA,adam-thielen,NumberFire,11938,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,12.78,#29,79,23,9.29,6400,1.45,11.45,4900,2.34,9.29,20,0.46,NA,NA,NA,NA,NA,NA
Mike Williams,WR,LAC,NA,NA,3.68,49.84,NA,NA,0.35,0,0,NA,0,NA,7.12,NA,mike-williams,NumberFire,13154,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,12.74,#18,80,24,8.94,7000,1.28,10.78,5900,1.83,8.94,24,0.37,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,PIT,NA,NA,4.96,50.19,NA,NA,0.28,0.59,3.33,NA,0.02,NA,7.1,NA,diontae-johnson,NumberFire,14208,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,12.71,#13,81,25,9.57,6500,1.47,12.09,5100,2.37,9.57,15,0.64,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,4.47,48.81,NA,NA,0.39,0,0,NA,0,NA,7.09,NA,juju-smith-schuster,NumberFire,13156,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,12.7,#6,82,26,9.34,6600,1.42,11.64,5600,2.08,9.34,20,0.47,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,4.61,51.27,NA,NA,0.33,0,0,NA,0,NA,7.07,NA,keenan-allen-1,NumberFire,11222,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,12.67,#18,83,27,9.35,7800,1.2,11.7,6600,1.77,9.35,22,0.43,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,LV,NA,NA,4.39,53.37,NA,NA,0.3,0,0,NA,0,NA,7.06,NA,mack-hollins,NumberFire,13289,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,12.66,#16,84,28,9.27,5800,1.6,11.51,4400,2.62,9.27,16,0.58,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,NA,5.24,51.88,NA,NA,0.26,0.26,1.53,NA,0.01,NA,6.91,NA,chris-godwin,NumberFire,13163,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,12.45,#4,87,29,9.5,7500,1.27,12.17,6700,1.82,9.5,23,0.41,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,NA,3.12,49.75,NA,NA,0.32,0,0,NA,0,NA,6.87,NA,marquez-valdes-scantling,NumberFire,13793,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,12.4,#6,89,30,8.46,5800,1.46,10.03,4100,2.45,8.46,10,0.85,NA,NA,NA,NA,NA,NA
Robert Woods,WR,TEN,NA,NA,3.76,49.72,NA,NA,0.28,0,0,NA,0,NA,6.63,NA,robert-woods-1,NumberFire,11228,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,12.07,#28,90,31,8.49,5800,1.46,10.4,4500,2.31,8.49,12,0.71,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,NA,3.85,51.33,NA,NA,0.21,0.29,1.66,NA,0.01,NA,6.6,NA,george-pickens,NumberFire,15762,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,12.03,#13,91,32,8.52,6300,1.35,10.47,5000,2.09,8.52,18,0.47,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,NE,NA,NA,4.12,47.48,NA,NA,0.26,0.28,1.59,NA,0.03,NA,6.54,NA,jakobi-meyers,NumberFire,14127,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,11.95,#19,94,33,8.65,6500,1.33,10.75,4800,2.24,8.65,15,0.58,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,NA,3.76,48.36,NA,NA,0.27,0,0,NA,0,NA,6.44,NA,mike-evans,NumberFire,11671,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,11.82,#4,95,34,8.36,7000,1.19,10.24,6400,1.6,8.36,19,0.44,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,NA,3.68,47.35,NA,NA,0.29,0,0,NA,0,NA,6.44,NA,tyler-boyd,NumberFire,12650,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,11.82,#25,95,34,8.3,5900,1.41,10.16,5000,2.03,8.3,15,0.55,NA,NA,NA,NA,NA,NA
Zay Jones,WR,JAC,NA,NA,4.79,50.43,NA,NA,0.23,0,0,NA,0,NA,6.4,NA,zay-jones,NumberFire,13176,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,11.76,#11,97,36,8.78,6300,1.39,11.2,4700,2.38,8.78,19,0.46,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,LA,NA,NA,3.64,50.36,NA,NA,0.23,0,0,NA,0,NA,6.34,NA,van-jefferson,NumberFire,14858,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.68,#30,100,37,8.18,6400,1.28,10.04,4600,2.18,8.18,14,0.58,NA,NA,NA,NA,NA,NA
Chris Moore,WR,HOU,NA,NA,4.12,49.74,NA,NA,0.19,0.23,1.28,NA,0.01,NA,6.22,NA,chris-moore,NumberFire,12773,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,11.52,#1,101,38,8.28,5300,1.56,10.39,3400,3.06,8.28,11,0.75,NA,NA,NA,NA,NA,NA
Michael Gallup,WR,DAL,NA,NA,3.25,39.74,NA,NA,0.35,0,0,NA,0,NA,6.1,NA,michael-gallup,NumberFire,13646,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,11.36,#26,102,39,7.72,6000,1.29,9.34,4600,2.03,7.72,12,0.64,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,ARI,NA,NA,4.11,39.64,NA,NA,0.26,0,0,NA,0,NA,5.45,NA,marquise-brown,NumberFire,14105,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,10.48,#2,110,40,7.5,6700,1.12,9.6,5100,1.88,7.5,17,0.44,NA,NA,NA,NA,NA,NA
Corey Davis,WR,NYJ,NA,NA,3.04,45.19,NA,NA,0.15,0,0,NA,0,NA,5.38,NA,corey-davis,NumberFire,13153,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,10.38,#8,113,41,6.9,5700,1.21,8.45,4200,2.01,6.9,14,0.49,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,NA,3.4,41.18,NA,NA,0.21,0,0,NA,0,NA,5.32,NA,brandon-aiyuk,NumberFire,14840,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,10.3,#5,114,42,7.04,6700,1.05,8.77,5800,1.51,7.04,20,0.35,NA,NA,NA,NA,NA,NA
Kadarius Toney,WR,KC,NA,NA,3.17,34.1,NA,NA,0.25,0.53,2.76,NA,0.03,NA,5.3,NA,kadarius-toney,NumberFire,15289,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,10.28,#6,115,43,6.89,5900,1.17,8.52,4800,1.78,6.89,11,0.63,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,NA,3.03,39.25,NA,NA,0.19,0,0,NA,0,NA,5.05,NA,darius-slayton,NumberFire,14122,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,9.94,#9,117,44,6.56,6300,1.04,8.1,5100,1.59,6.56,14,0.47,NA,NA,NA,NA,NA,NA
D.J. Chark,WR,DET,NA,NA,2.44,34.85,NA,NA,0.25,0,0,NA,0,NA,4.98,NA,d-j-chark,NumberFire,13668,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,9.84,#14,118,45,6.21,5700,1.09,7.44,4300,1.73,6.21,18,0.35,NA,NA,NA,NA,NA,NA
Phillip Dorsett,WR,HOU,NA,NA,3.06,40.44,NA,NA,0.16,0,0,NA,0,NA,4.96,NA,phillip-dorsett,NumberFire,12188,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,9.82,#1,119,46,6.49,4900,1.32,8.05,3000,2.68,6.49,10,0.65,NA,NA,NA,NA,NA,NA
Noah Brown,WR,DAL,NA,NA,2.77,34.15,NA,NA,0.25,0,0,NA,0,NA,4.92,NA,noah-brown,NumberFire,13172,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,9.76,#26,120,47,6.28,5100,1.23,7.69,3500,2.2,6.28,10,0.63,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,NA,2.88,32.64,NA,NA,0.24,0.24,1.38,NA,0.01,NA,4.87,NA,k-j-osborn,NumberFire,14977,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,9.69,#29,121,48,6.3,5300,1.19,7.77,3500,2.22,6.3,13,0.48,NA,NA,NA,NA,NA,NA
Quez Watkins,WR,PHI,NA,NA,2.75,37.33,NA,NA,0.2,0,0,NA,0,NA,4.86,NA,quez-watkins,NumberFire,14992,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,9.68,#23,122,49,6.27,5400,1.16,7.67,3800,2.02,6.27,11,0.57,NA,NA,NA,NA,NA,NA
Julio Jones,WR,TB,NA,NA,2.49,33.37,NA,NA,0.11,0.51,3.08,NA,0.02,NA,4.47,NA,julio-jones,NumberFire,10271,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,9.15,#4,128,50,5.67,5400,1.05,6.93,4000,1.73,5.67,13,0.44,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,2.49,34.07,NA,NA,0.2,0,0,NA,0,NA,4.46,NA,kalif-raymond,NumberFire,13066,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,9.14,#14,129,51,5.71,5200,1.1,7.04,3300,2.13,5.71,10,0.57,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LA,NA,NA,3.01,34.84,NA,NA,0.17,0,0,NA,0,NA,4.43,NA,ben-skowronek-1,NumberFire,15491,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,9.1,#30,130,52,5.97,5400,1.11,7.5,3400,2.21,5.97,10,0.6,NA,NA,NA,NA,NA,NA
Marvin Jones,WR,JAC,NA,NA,2.75,32.84,NA,NA,0.18,0,0,NA,0,NA,4.39,NA,marvin-jones,NumberFire,10738,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.05,#11,131,53,5.76,5400,1.07,7.13,3800,1.88,5.76,17,0.34,NA,NA,NA,NA,NA,NA
A.J. Green,WR,ARI,NA,NA,2.51,31.61,NA,NA,0.17,0,0,NA,0,NA,4.15,NA,a-j-green,NumberFire,10261,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,8.72,#2,135,54,5.42,5100,1.06,6.69,3200,2.09,5.42,10,0.54,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,2.07,31.02,NA,NA,0.17,0,0,NA,0,NA,4.1,NA,nick-westbrook-ikhine,NumberFire,15109,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,8.65,#28,136,55,5.12,5500,0.93,6.17,4000,1.54,5.12,14,0.37,NA,NA,NA,NA,NA,NA
Terrace Marshall Jr.,WR,CAR,NA,NA,2.42,31.4,NA,NA,0.16,0,0,NA,0,NA,4.09,NA,terrace-marshall-jr,NumberFire,15308,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46,8.64,#27,137,56,5.31,5500,0.97,6.53,3600,1.81,5.31,12,0.44,NA,NA,NA,NA,NA,NA
