player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Michael Woods,WR,CLE,NA,1.1,1.1,13.7,NA,NA,0.1,0,0.1,NA,0,0,1.9,NA,16973,FleaFlicker,15792,BALW 13-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.9,NA,0.1,13.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,MIA,NA,1.3,1.3,14.4,NA,NA,0.1,0.1,0.2,NA,0,0,1.86,NA,13915,FleaFlicker,13652,@BUFL 29-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.86,NA,0.1,14.6,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,6.57,90.08,NA,NA,0.54,0.26,1.47,NA,0.01,NA,12.48,NA,justin-jefferson,NumberFire,14836,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98,19.98,#15,44,1,15.72,9100,1.73,19.03,9100,2.09,15.72,35,0.45,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.26,81.16,NA,NA,0.59,0.53,2.91,NA,0.03,NA,12.03,NA,ja-marr-chase,NumberFire,15281,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69,19.37,#8,47,2,15.16,9000,1.68,18.35,8300,2.21,15.16,31,0.49,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,NA,5.86,83.29,NA,NA,0.6,0,0,NA,0,NA,11.91,NA,davante-adams,NumberFire,11675,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,19.21,#1,48,3,14.84,8500,1.75,17.79,9000,1.98,14.84,34,0.44,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,6.1,76.71,NA,NA,0.54,0.6,3.37,NA,0.03,NA,11.45,NA,ceedee-lamb,NumberFire,14832,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,18.59,#27,51,4,14.5,8100,1.79,17.55,7300,2.4,14.5,29,0.5,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,6.49,80.48,NA,NA,0.45,0.5,3.03,NA,0.02,NA,11.13,NA,tyreek-hill,NumberFire,12801,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,18.16,#7,54,5,14.36,8800,1.63,17.64,9000,1.96,14.36,39,0.37,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,6.11,73.46,NA,NA,0.65,0,0,NA,0,NA,11.12,NA,a-j-brown,NumberFire,14104,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,18.14,#29,55,6,14.2,8200,1.73,17.32,8000,2.17,14.2,29,0.49,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,BUF,NA,NA,6.36,71.85,NA,NA,0.57,0,0,NA,0,NA,10.57,NA,stefon-diggs,NumberFire,12186,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,17.4,#18,57,7,13.73,8600,1.6,16.95,8100,2.09,13.73,36,0.38,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.37,74.4,NA,NA,0.41,0.56,3.14,NA,0.03,NA,10.39,NA,amon-ra-st-brown,NumberFire,15287,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62,17.16,#3,59,8,13.58,8400,1.62,16.77,7800,2.15,13.58,26,0.52,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,NA,5.7,72.02,NA,NA,0.36,0,0,NA,0,NA,9.26,NA,jerry-jeudy,NumberFire,14833,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89,15.63,#21,71,9,12.11,7400,1.64,15.02,6100,2.46,12.11,17,0.71,NA,NA,NA,NA,NA,NA
Michael Pittman Jr.,WR,IND,NA,NA,6.11,70.7,NA,NA,0.37,0,0,NA,0,NA,9.21,NA,michael-pittman-jr,NumberFire,14842,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,15.56,#17,72,10,12.27,7000,1.75,15.37,5800,2.65,12.27,17,0.72,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WSH,NA,NA,4.67,65.37,NA,NA,0.35,0.61,3.35,NA,0.03,NA,9.08,NA,terry-mclaurin,NumberFire,14109,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,15.39,#25,73,11,11.45,7600,1.51,13.81,6100,2.26,11.45,20,0.57,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,5.8,61.63,NA,NA,0.49,0,0,NA,0,NA,9.02,NA,devonta-smith,NumberFire,15282,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74,15.3,#29,74,12,11.94,7200,1.66,14.88,6400,2.33,11.94,19,0.63,NA,NA,NA,NA,NA,NA
D.K. Metcalf,WR,SEA,NA,NA,5.73,66.82,NA,NA,0.39,0,0,NA,0,NA,8.98,NA,dk-metcalf,NumberFire,14102,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,15.25,#4,75,13,11.81,7300,1.62,14.72,6700,2.2,11.81,23,0.51,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,NA,5.49,63.41,NA,NA,0.37,0.25,1.42,NA,0.01,NA,8.74,NA,christian-kirk,NumberFire,13633,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,14.93,#2,77,14,11.47,7100,1.62,14.24,6600,2.16,11.47,22,0.52,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,NA,5.19,66.02,NA,NA,0.35,0,0,NA,0,NA,8.61,NA,tyler-lockett,NumberFire,12187,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,14.75,#4,80,15,11.24,7400,1.52,13.87,6800,2.04,11.24,24,0.47,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,NA,4.79,56.01,NA,NA,0.48,0,0,NA,0,NA,8.46,NA,adam-thielen,NumberFire,11938,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,14.55,#15,81,16,10.86,6600,1.65,13.27,5200,2.55,10.86,15,0.72,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,4.5,57.26,NA,NA,0.46,0,0,NA,0,NA,8.36,NA,juju-smith-schuster,NumberFire,13156,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,14.41,#24,82,17,10.62,7300,1.45,12.94,5800,2.23,10.62,16,0.66,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,ARI,NA,NA,6.36,68.37,NA,NA,0.27,0,0,NA,0,NA,8.32,NA,deandre-hopkins-1,NumberFire,11232,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,14.36,#5,83,18,11.52,8400,1.37,14.77,7700,1.92,11.52,21,0.55,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,5.21,59.59,NA,NA,0.38,0,0,NA,0,NA,8.21,NA,keenan-allen-1,NumberFire,11222,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,14.21,#14,84,19,10.78,8000,1.35,13.43,6800,1.98,10.78,27,0.4,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,NA,4.6,59.63,NA,NA,0.36,0,0,NA,0,NA,8.12,NA,amari-cooper,NumberFire,12175,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15,14.09,#16,85,20,10.42,7200,1.45,12.73,6100,2.09,10.42,23,0.45,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,4.84,59.07,NA,NA,0.34,0,0,NA,0,NA,7.88,NA,chris-olave,NumberFire,15754,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13.76,#31,87,21,10.33,7100,1.45,12.78,6500,1.97,10.33,22,0.47,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,4.16,58.07,NA,NA,0.3,0.28,1.59,NA,0.02,NA,7.82,NA,garrett-wilson,NumberFire,15753,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,13.68,#30,88,22,9.93,7800,1.27,12.04,6000,2.01,9.93,24,0.41,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,NA,5.11,57.55,NA,NA,0.32,0.26,1.33,NA,0.01,NA,7.79,NA,chris-godwin,NumberFire,13163,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,13.64,#10,89,23,10.34,7000,1.48,12.95,6700,1.93,10.34,18,0.57,NA,NA,NA,NA,NA,NA
Mike Williams,WR,LAC,NA,NA,3.78,54.83,NA,NA,0.38,0,0,NA,0,NA,7.77,NA,mike-williams,NumberFire,13154,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,13.61,#14,90,24,9.67,7200,1.34,11.56,6300,1.83,9.67,26,0.37,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,NA,3.9,55.41,NA,NA,0.34,0,0,NA,0,NA,7.59,NA,mike-evans,NumberFire,11671,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,13.37,#10,91,25,9.53,6900,1.38,11.49,6200,1.85,9.53,15,0.64,NA,NA,NA,NA,NA,NA
Zay Jones,WR,JAC,NA,NA,5.4,57.24,NA,NA,0.31,0,0,NA,0,NA,7.57,NA,zay-jones,NumberFire,13176,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,13.34,#2,92,26,10.24,6300,1.63,12.97,4900,2.65,10.24,14,0.73,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,NA,4.33,57.78,NA,NA,0.31,0,0,NA,0,NA,7.56,NA,brandon-aiyuk,NumberFire,14840,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,13.33,#28,93,27,9.76,7100,1.37,11.96,5900,2.03,9.76,18,0.54,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,4.76,60.05,NA,NA,0.27,0,0,NA,0,NA,7.54,NA,jaylen-waddle,NumberFire,15284,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,13.3,#7,94,28,9.95,7300,1.36,12.37,7000,1.77,9.95,24,0.41,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,4.11,55.15,NA,NA,0.34,0,0,NA,0,NA,7.53,NA,tee-higgins,NumberFire,14835,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,13.29,#8,95,29,9.59,7500,1.28,11.67,6900,1.69,9.59,21,0.46,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LA,NA,NA,3.11,41.25,NA,NA,0.17,2.62,14.51,NA,0.11,NA,7.05,NA,tutu-atwell,NumberFire,15301,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,12.64,#19,102,30,8.59,5100,1.68,10.27,3300,3.11,8.59,13,0.66,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,WSH,NA,NA,3.29,36.17,NA,NA,0.23,2.46,13.66,NA,0.12,NA,7.01,NA,curtis-samuel,NumberFire,13157,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,12.59,#25,103,31,8.67,6000,1.45,10.35,4500,2.3,8.67,15,0.58,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,GB,NA,NA,4.18,48.29,NA,NA,0.34,0,0,NA,0,NA,6.88,NA,allen-lazard,NumberFire,13632,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,12.41,#12,106,32,8.96,6400,1.4,11.06,5400,2.05,8.96,17,0.53,NA,NA,NA,NA,NA,NA
Chris Moore,WR,HOU,NA,NA,4.65,52.66,NA,NA,0.28,0,0,NA,0,NA,6.86,NA,chris-moore,NumberFire,12773,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,12.38,#23,107,33,9.21,6000,1.54,11.58,4200,2.76,9.21,16,0.58,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,3.46,48.35,NA,NA,0.28,0.3,1.58,NA,0.02,NA,6.71,NA,christian-watson,NumberFire,15789,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,12.18,#12,108,34,8.5,7000,1.21,10.25,5700,1.8,8.5,26,0.33,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,PIT,NA,NA,5.14,46.42,NA,NA,0.27,0.56,3.09,NA,0.03,NA,6.66,NA,diontae-johnson,NumberFire,14208,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,12.11,#11,110,35,9.26,6600,1.4,11.87,5100,2.33,9.26,15,0.62,NA,NA,NA,NA,NA,NA
Donovan Peoples-Jones,WR,CLE,NA,NA,3.51,51.44,NA,NA,0.23,0,0,NA,0,NA,6.45,NA,donovan-peoples-jones,NumberFire,14857,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,11.83,#16,111,36,8.22,6500,1.26,10.01,5100,1.96,8.22,15,0.55,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,NYJ,NA,NA,3.54,46.62,NA,NA,0.26,0.28,1.59,NA,0.02,NA,6.42,NA,elijah-moore,NumberFire,15288,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,11.79,#30,112,37,8.23,5600,1.47,10.03,3600,2.79,8.23,14,0.59,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,NA,2.51,45.42,NA,NA,0.3,0,0,NA,0,NA,6.34,NA,marquez-valdes-scantling,NumberFire,13793,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.68,#24,115,38,7.6,5600,1.36,8.86,3800,2.33,7.6,13,0.58,NA,NA,NA,NA,NA,NA
Robert Woods,WR,TEN,NA,NA,3.99,48.15,NA,NA,0.25,0,0,NA,0,NA,6.29,NA,robert-woods-1,NumberFire,11228,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,11.61,#20,117,39,8.27,5600,1.48,10.3,4400,2.34,8.27,10,0.83,NA,NA,NA,NA,NA,NA
Michael Gallup,WR,DAL,NA,NA,3.47,41.84,NA,NA,0.32,0,0,NA,0,NA,6.14,NA,michael-gallup,NumberFire,13646,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,11.41,#27,122,40,7.86,5700,1.38,9.59,4500,2.13,7.86,13,0.6,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,IND,NA,NA,4.16,45.98,NA,NA,0.26,0,0,NA,0,NA,6.07,NA,parris-campbell,NumberFire,14112,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,11.32,#17,124,41,8.16,5800,1.41,10.29,4400,2.34,8.16,17,0.48,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,4.08,41.95,NA,NA,0.29,0,0,NA,0,NA,5.88,NA,drake-london,NumberFire,15751,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,11.06,#22,125,42,7.94,6300,1.26,10.01,4700,2.13,7.94,15,0.53,NA,NA,NA,NA,NA,NA
Gabriel Davis,WR,BUF,NA,NA,2.82,40,NA,NA,0.28,0,0,NA,0,NA,5.65,NA,gabriel-davis,NumberFire,14845,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,10.75,#18,128,43,7.07,6200,1.14,8.5,5000,1.7,7.07,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,NA,3.29,43.81,NA,NA,0.22,0,0,NA,0,NA,5.61,NA,alec-pierce,NumberFire,15768,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,10.69,#17,129,44,7.29,5700,1.28,8.97,3900,2.3,7.29,14,0.52,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,3.13,42.3,NA,NA,0.23,0,0,NA,0,NA,5.56,NA,nick-westbrook-ikhine,NumberFire,15109,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,10.63,#20,130,45,7.14,5400,1.32,8.73,4100,2.13,7.14,12,0.6,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,NA,3.33,40.98,NA,NA,0.24,0,0,NA,0,NA,5.51,NA,tyler-boyd,NumberFire,12650,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,10.56,#8,131,46,7.18,6400,1.12,8.87,4800,1.85,7.18,16,0.45,NA,NA,NA,NA,NA,NA
Isaiah McKenzie,WR,BUF,NA,NA,3.39,36.58,NA,NA,0.25,0.56,3.01,NA,0.04,NA,5.47,NA,isaiah-mckenzie-1,NumberFire,13313,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,10.51,#18,132,47,7.21,5600,1.29,9.01,4100,2.2,7.21,16,0.45,NA,NA,NA,NA,NA,NA
Terrace Marshall Jr.,WR,CAR,NA,NA,3.2,40.94,NA,NA,0.22,0,0,NA,0,NA,5.41,NA,terrace-marshall-jr,NumberFire,15308,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,10.42,#13,136,48,6.99,5300,1.32,8.61,3500,2.46,6.99,13,0.54,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,NA,3.06,42.84,NA,NA,0.19,0,0,NA,0,NA,5.4,NA,darius-slayton,NumberFire,14122,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,10.41,#6,137,49,6.93,6200,1.12,8.48,4900,1.73,6.93,15,0.46,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,NE,NA,NA,2.93,40.22,NA,NA,0.22,0,0,NA,0,NA,5.29,NA,nelson-agholor,NumberFire,12181,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,10.26,#32,142,50,6.75,5400,1.25,8.25,3400,2.43,6.75,10,0.68,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,NA,3.68,41.68,NA,NA,0.19,0,0,NA,0,NA,5.27,NA,george-pickens,NumberFire,15762,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,10.24,#11,143,51,7.13,6100,1.17,8.99,5000,1.8,7.13,13,0.55,NA,NA,NA,NA,NA,NA
Quez Watkins,WR,PHI,NA,NA,3.24,36.81,NA,NA,0.25,0,0,NA,0,NA,5.14,NA,quez-watkins,NumberFire,14992,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,10.06,#29,145,52,6.76,5200,1.3,8.41,3600,2.34,6.76,12,0.56,NA,NA,NA,NA,NA,NA
Noah Brown,WR,DAL,NA,NA,2.99,36.77,NA,NA,0.23,0,0,NA,0,NA,5.06,NA,noah-brown,NumberFire,13172,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,9.95,#27,146,53,6.53,5300,1.23,8.05,3400,2.37,6.53,10,0.65,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DET,NA,NA,3.03,37.35,NA,NA,0.22,0,0,NA,0,NA,5.02,NA,josh-reynolds,NumberFire,13168,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,9.9,#3,147,54,6.55,5700,1.15,8.09,3700,2.19,6.55,10,0.66,NA,NA,NA,NA,NA,NA
D.J. Chark,WR,DET,NA,NA,2.7,36.63,NA,NA,0.22,0,0,NA,0,NA,4.95,NA,d-j-chark,NumberFire,13668,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,9.8,#3,151,55,6.33,6100,1.04,7.69,4500,1.71,6.33,14,0.45,NA,NA,NA,NA,NA,NA
D.J. Moore,WR,CAR,NA,NA,2.88,36.32,NA,NA,0.21,0,0,NA,0,NA,4.89,NA,d-j-moore-1,NumberFire,13635,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,9.72,#13,152,56,6.33,6600,0.96,7.78,5300,1.47,6.33,16,0.4,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LA,NA,NA,3.31,38.31,NA,NA,0.18,0,0,NA,0,NA,4.89,NA,ben-skowronek-1,NumberFire,15491,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,9.72,#19,152,56,6.53,5500,1.19,8.21,3800,2.16,6.53,13,0.5,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,NE,NA,NA,2.97,34.9,NA,NA,0.2,0.27,1.34,NA,0.02,NA,4.86,NA,tyquan-thornton,NumberFire,15787,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,9.68,#32,154,58,6.37,5200,1.23,7.89,3000,2.63,6.37,10,0.64,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,NYG,NA,NA,3.33,38.54,NA,NA,0.18,0,0,NA,0,NA,4.84,NA,isaiah-hodgins,NumberFire,14849,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,9.65,#6,155,59,6.52,5700,1.14,8.23,3800,2.17,6.52,11,0.59,NA,NA,NA,NA,NA,NA
Julio Jones,WR,TB,NA,NA,2.44,35.85,NA,NA,0.14,0.51,2.67,NA,0.02,NA,4.83,NA,julio-jones,NumberFire,10271,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,9.64,#10,156,60,6.03,5400,1.12,7.26,3900,1.86,6.03,10,0.6,NA,NA,NA,NA,NA,NA
Phillip Dorsett,WR,HOU,NA,NA,3.01,36.43,NA,NA,0.2,0,0,NA,0,NA,4.77,NA,phillip-dorsett,NumberFire,12188,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,9.56,#23,157,61,6.31,5300,1.19,7.84,3300,2.38,6.31,10,0.63,NA,NA,NA,NA,NA,NA
Kadarius Toney,WR,KC,NA,NA,2.34,29.2,NA,NA,0.22,0.53,2.98,NA,0.04,NA,4.73,NA,kadarius-toney,NumberFire,15289,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,9.5,#24,159,62,5.91,6000,0.99,7.11,4800,1.48,5.91,10,0.59,NA,NA,NA,NA,NA,NA
Jarvis Landry,WR,NO,NA,NA,3.58,35.25,NA,NA,0.21,0,0,NA,0,NA,4.71,NA,jarvis-landry,NumberFire,11680,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,9.48,#31,160,63,6.5,5500,1.18,8.34,3800,2.19,6.5,12,0.54,NA,NA,NA,NA,NA,NA
Richie James,WR,NYG,NA,NA,2.86,36.74,NA,NA,0.15,0,0,NA,0,NA,4.44,NA,richie-james,NumberFire,13724,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23,9.11,#6,165,64,5.88,5200,1.13,7.38,3700,1.99,5.88,14,0.42,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,ARI,NA,NA,4.04,34.1,NA,NA,0.18,0,0,NA,0,NA,4.39,NA,marquise-brown,NumberFire,14105,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.05,#5,166,65,6.43,6800,0.95,8.5,5500,1.55,6.43,13,0.49,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,BAL,NA,NA,3.06,35.16,NA,NA,0.15,0,0,NA,0,NA,4.38,NA,demarcus-robinson,NumberFire,12785,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.03,#26,167,66,5.93,6000,0.99,7.48,4000,1.87,5.93,14,0.42,NA,NA,NA,NA,NA,NA
Marvin Jones,WR,JAC,NA,NA,2.61,31.08,NA,NA,0.21,0,0,NA,0,NA,4.36,NA,marvin-jones,NumberFire,10738,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,9,#2,168,67,5.69,5300,1.07,7,3400,2.06,5.69,12,0.47,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,LA,NA,NA,2.46,34.44,NA,NA,0.16,0,0,NA,0,NA,4.36,NA,van-jefferson,NumberFire,14858,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,9,#19,168,67,5.61,6500,0.86,6.86,4400,1.56,5.61,12,0.47,NA,NA,NA,NA,NA,NA
Marquise Goodwin,WR,SEA,NA,NA,2.25,31.63,NA,NA,0.14,0.25,1.49,NA,0.01,NA,4.23,NA,marquise-goodwin-1,NumberFire,11239,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,8.83,#4,171,69,5.32,5400,0.99,6.46,3700,1.75,5.32,15,0.35,NA,NA,NA,NA,NA,NA
